,ID,Pred,Season,LTeam,RTeam,SeedL,SeedR,RegL,RegR,Upset
1966,2019_1326_1414,0.5,2019,1326,1414,11,13,Y,Z,0
1967,2019_1326_1416,0.5,2019,1326,1416,11,9,Y,W,0
1968,2019_1326_1429,0.5,2019,1326,1429,11,8,Y,Y,0
1969,2019_1326_1433,0.5,2019,1326,1433,11,8,Y,W,0
1970,2019_1326_1436,0.5,2019,1326,1436,11,13,Y,X,0
1971,2019_1326_1437,0.5,2019,1326,1437,11,6,Y,Z,0
1972,2019_1326_1438,0.5,2019,1326,1438,11,1,Y,Z,0
1973,2019_1326_1439,0.5,2019,1326,1439,11,4,Y,W,0
1974,2019_1326_1449,0.5,2019,1326,1449,11,9,Y,Y,0
1975,2019_1326_1458,0.5,2019,1326,1458,11,5,Y,Z,0
1976,2019_1326_1459,0.5,2019,1326,1459,11,7,Y,Y,0
1977,2019_1326_1463,0.5,2019,1326,1463,11,14,Y,W,0
1978,2019_1328_1330,0.5,2019,1328,1330,9,14,Z,Z,0
1979,2019_1328_1332,0.5,2019,1328,1332,9,12,Z,Z,0
1980,2019_1328_1341,0.5,2019,1328,1341,9,16,Z,X,0
1981,2019_1328_1345,0.5,2019,1328,1345,9,3,Z,Z,0
1982,2019_1328_1371,0.5,2019,1328,1371,9,10,Z,Y,0
1983,2019_1328_1385,0.5,2019,1328,1385,9,11,Z,X,0
1984,2019_1328_1387,0.5,2019,1328,1387,9,13,Z,W,0
1985,2019_1328_1388,0.5,2019,1328,1388,9,11,Z,Z,0
1986,2019_1328_1393,0.5,2019,1328,1393,9,8,Z,X,0
1987,2019_1328_1396,0.5,2019,1328,1396,9,11,Z,W,0
1988,2019_1328_1397,0.5,2019,1328,1397,9,2,Z,Z,0
1989,2019_1328_1403,0.5,2019,1328,1403,9,3,Z,X,0
1990,2019_1328_1414,0.5,2019,1328,1414,9,13,Z,Z,0
1991,2019_1328_1416,0.5,2019,1328,1416,9,9,Z,W,0
1992,2019_1328_1429,0.5,2019,1328,1429,9,8,Z,Y,0
1993,2019_1328_1433,0.5,2019,1328,1433,9,8,Z,W,0
1994,2019_1328_1436,0.5,2019,1328,1436,9,13,Z,X,0
1995,2019_1328_1437,0.5,2019,1328,1437,9,6,Z,Z,0
1996,2019_1328_1438,0.5,2019,1328,1438,9,1,Z,Z,0
1997,2019_1328_1439,0.5,2019,1328,1439,9,4,Z,W,0
1998,2019_1328_1449,0.5,2019,1328,1449,9,9,Z,Y,0
1999,2019_1328_1458,0.5,2019,1328,1458,9,5,Z,Z,0
2000,2019_1328_1459,0.5,2019,1328,1459,9,7,Z,Y,0
2001,2019_1328_1463,0.5,2019,1328,1463,9,14,Z,W,0
2002,2019_1330_1332,0.5,2019,1330,1332,14,12,Z,Z,0
2003,2019_1330_1341,0.5,2019,1330,1341,14,16,Z,X,0
2004,2019_1330_1345,0.5,2019,1330,1345,14,3,Z,Z,0
2005,2019_1330_1371,0.5,2019,1330,1371,14,10,Z,Y,0
2006,2019_1330_1385,0.5,2019,1330,1385,14,11,Z,X,0
2007,2019_1330_1387,0.5,2019,1330,1387,14,13,Z,W,0
2008,2019_1330_1388,0.5,2019,1330,1388,14,11,Z,Z,0
2009,2019_1330_1393,0.5,2019,1330,1393,14,8,Z,X,0
2010,2019_1330_1396,0.5,2019,1330,1396,14,11,Z,W,0
2011,2019_1330_1397,0.5,2019,1330,1397,14,2,Z,Z,0
2012,2019_1330_1403,0.5,2019,1330,1403,14,3,Z,X,0
2013,2019_1330_1414,0.5,2019,1330,1414,14,13,Z,Z,0
2014,2019_1330_1416,0.5,2019,1330,1416,14,9,Z,W,0
2015,2019_1330_1429,0.5,2019,1330,1429,14,8,Z,Y,0
2016,2019_1330_1433,0.5,2019,1330,1433,14,8,Z,W,0
2017,2019_1330_1436,0.5,2019,1330,1436,14,13,Z,X,0
2018,2019_1330_1437,0.5,2019,1330,1437,14,6,Z,Z,0
2019,2019_1330_1438,0.5,2019,1330,1438,14,1,Z,Z,0
2020,2019_1330_1439,0.5,2019,1330,1439,14,4,Z,W,0
2021,2019_1330_1449,0.5,2019,1330,1449,14,9,Z,Y,0
2022,2019_1330_1458,0.5,2019,1330,1458,14,5,Z,Z,0
2023,2019_1330_1459,0.5,2019,1330,1459,14,7,Z,Y,0
2024,2019_1330_1463,0.5,2019,1330,1463,14,14,Z,W,0
2025,2019_1332_1341,0.5,2019,1332,1341,12,16,Z,X,0
2026,2019_1332_1345,0.5,2019,1332,1345,12,3,Z,Z,0
2027,2019_1332_1371,0.5,2019,1332,1371,12,10,Z,Y,0
2028,2019_1332_1385,0.5,2019,1332,1385,12,11,Z,X,0
2029,2019_1332_1387,0.5,2019,1332,1387,12,13,Z,W,0
2030,2019_1332_1388,0.5,2019,1332,1388,12,11,Z,Z,0
2031,2019_1332_1393,0.5,2019,1332,1393,12,8,Z,X,0
2032,2019_1332_1396,0.5,2019,1332,1396,12,11,Z,W,0
2033,2019_1332_1397,0.5,2019,1332,1397,12,2,Z,Z,0
2034,2019_1332_1403,0.5,2019,1332,1403,12,3,Z,X,0
2035,2019_1332_1414,0.5,2019,1332,1414,12,13,Z,Z,0
2036,2019_1332_1416,0.5,2019,1332,1416,12,9,Z,W,0
2037,2019_1332_1429,0.5,2019,1332,1429,12,8,Z,Y,0
2038,2019_1332_1433,0.5,2019,1332,1433,12,8,Z,W,0
2039,2019_1332_1436,0.5,2019,1332,1436,12,13,Z,X,0
2040,2019_1332_1437,0.5,2019,1332,1437,12,6,Z,Z,0
2041,2019_1332_1438,0.5,2019,1332,1438,12,1,Z,Z,0
2042,2019_1332_1439,0.5,2019,1332,1439,12,4,Z,W,0
2043,2019_1332_1449,0.5,2019,1332,1449,12,9,Z,Y,0
2044,2019_1332_1458,0.5,2019,1332,1458,12,5,Z,Z,0
2045,2019_1332_1459,0.5,2019,1332,1459,12,7,Z,Y,0
2046,2019_1332_1463,0.5,2019,1332,1463,12,14,Z,W,0
2047,2019_1341_1345,0.5,2019,1341,1345,16,3,X,Z,0
2048,2019_1341_1371,0.5,2019,1341,1371,16,10,X,Y,0
2049,2019_1341_1385,0.5,2019,1341,1385,16,11,X,X,0
2050,2019_1341_1387,0.5,2019,1341,1387,16,13,X,W,0
2051,2019_1341_1388,0.5,2019,1341,1388,16,11,X,Z,0
2052,2019_1341_1393,0.5,2019,1341,1393,16,8,X,X,0
2053,2019_1341_1396,0.5,2019,1341,1396,16,11,X,W,0
2054,2019_1341_1397,0.5,2019,1341,1397,16,2,X,Z,0
2055,2019_1341_1403,0.5,2019,1341,1403,16,3,X,X,0
2056,2019_1341_1414,0.5,2019,1341,1414,16,13,X,Z,0
2057,2019_1341_1416,0.5,2019,1341,1416,16,9,X,W,0
2058,2019_1341_1429,0.5,2019,1341,1429,16,8,X,Y,0
2059,2019_1341_1433,0.5,2019,1341,1433,16,8,X,W,0
2060,2019_1341_1436,0.5,2019,1341,1436,16,13,X,X,0
2061,2019_1341_1437,0.5,2019,1341,1437,16,6,X,Z,0
2062,2019_1341_1438,0.5,2019,1341,1438,16,1,X,Z,0
2063,2019_1341_1439,0.5,2019,1341,1439,16,4,X,W,0
2064,2019_1341_1449,0.5,2019,1341,1449,16,9,X,Y,0
2065,2019_1341_1458,0.5,2019,1341,1458,16,5,X,Z,0
2066,2019_1341_1459,0.5,2019,1341,1459,16,7,X,Y,0
2067,2019_1341_1463,0.5,2019,1341,1463,16,14,X,W,0
2068,2019_1345_1371,0.5,2019,1345,1371,3,10,Z,Y,0
2069,2019_1345_1385,0.5,2019,1345,1385,3,11,Z,X,0
2070,2019_1345_1387,0.5,2019,1345,1387,3,13,Z,W,0
2071,2019_1345_1388,0.5,2019,1345,1388,3,11,Z,Z,0
2072,2019_1345_1393,0.5,2019,1345,1393,3,8,Z,X,0
2073,2019_1345_1396,0.5,2019,1345,1396,3,11,Z,W,0
2074,2019_1345_1397,0.5,2019,1345,1397,3,2,Z,Z,0
2075,2019_1345_1403,0.5,2019,1345,1403,3,3,Z,X,0
2076,2019_1345_1414,0.5,2019,1345,1414,3,13,Z,Z,0
2077,2019_1345_1416,0.5,2019,1345,1416,3,9,Z,W,0
2078,2019_1345_1429,0.5,2019,1345,1429,3,8,Z,Y,0
2079,2019_1345_1433,0.5,2019,1345,1433,3,8,Z,W,0
2080,2019_1345_1436,0.5,2019,1345,1436,3,13,Z,X,0
2081,2019_1345_1437,0.5,2019,1345,1437,3,6,Z,Z,0
2082,2019_1345_1438,0.5,2019,1345,1438,3,1,Z,Z,0
2083,2019_1345_1439,0.5,2019,1345,1439,3,4,Z,W,0
2084,2019_1345_1449,0.5,2019,1345,1449,3,9,Z,Y,0
2085,2019_1345_1458,0.5,2019,1345,1458,3,5,Z,Z,0
2086,2019_1345_1459,0.5,2019,1345,1459,3,7,Z,Y,0
2087,2019_1345_1463,0.5,2019,1345,1463,3,14,Z,W,0
2088,2019_1371_1385,0.5,2019,1371,1385,10,11,Y,X,0
2089,2019_1371_1387,0.5,2019,1371,1387,10,13,Y,W,0
2090,2019_1371_1388,0.5,2019,1371,1388,10,11,Y,Z,0
2091,2019_1371_1393,0.5,2019,1371,1393,10,8,Y,X,0
2092,2019_1371_1396,0.5,2019,1371,1396,10,11,Y,W,0
2093,2019_1371_1397,0.5,2019,1371,1397,10,2,Y,Z,0
2094,2019_1371_1403,0.5,2019,1371,1403,10,3,Y,X,0
2095,2019_1371_1414,0.5,2019,1371,1414,10,13,Y,Z,0
2096,2019_1371_1416,0.5,2019,1371,1416,10,9,Y,W,0
2097,2019_1371_1429,0.5,2019,1371,1429,10,8,Y,Y,0
2098,2019_1371_1433,0.5,2019,1371,1433,10,8,Y,W,0
2099,2019_1371_1436,0.5,2019,1371,1436,10,13,Y,X,0
2100,2019_1371_1437,0.5,2019,1371,1437,10,6,Y,Z,0
2101,2019_1371_1438,0.5,2019,1371,1438,10,1,Y,Z,0
2102,2019_1371_1439,0.5,2019,1371,1439,10,4,Y,W,0
2103,2019_1371_1449,0.5,2019,1371,1449,10,9,Y,Y,0
2104,2019_1371_1458,0.5,2019,1371,1458,10,5,Y,Z,0
2105,2019_1371_1459,0.5,2019,1371,1459,10,7,Y,Y,0
2106,2019_1371_1463,0.5,2019,1371,1463,10,14,Y,W,0
2107,2019_1385_1387,0.5,2019,1385,1387,11,13,X,W,0
2108,2019_1385_1388,0.5,2019,1385,1388,11,11,X,Z,0
2109,2019_1385_1393,0.5,2019,1385,1393,11,8,X,X,0
2110,2019_1385_1396,0.5,2019,1385,1396,11,11,X,W,0
2111,2019_1385_1397,0.5,2019,1385,1397,11,2,X,Z,0
2112,2019_1385_1403,0.5,2019,1385,1403,11,3,X,X,0
2113,2019_1385_1414,0.5,2019,1385,1414,11,13,X,Z,0
2114,2019_1385_1416,0.5,2019,1385,1416,11,9,X,W,0
2115,2019_1385_1429,0.5,2019,1385,1429,11,8,X,Y,0
2116,2019_1385_1433,0.5,2019,1385,1433,11,8,X,W,0
2117,2019_1385_1436,0.5,2019,1385,1436,11,13,X,X,0
2118,2019_1385_1437,0.5,2019,1385,1437,11,6,X,Z,0
2119,2019_1385_1438,0.5,2019,1385,1438,11,1,X,Z,0
2120,2019_1385_1439,0.5,2019,1385,1439,11,4,X,W,0
2121,2019_1385_1449,0.5,2019,1385,1449,11,9,X,Y,0
2122,2019_1385_1458,0.5,2019,1385,1458,11,5,X,Z,0
2123,2019_1385_1459,0.5,2019,1385,1459,11,7,X,Y,0
2124,2019_1385_1463,0.5,2019,1385,1463,11,14,X,W,0
2125,2019_1387_1388,0.5,2019,1387,1388,13,11,W,Z,0
2126,2019_1387_1393,0.5,2019,1387,1393,13,8,W,X,0
2127,2019_1387_1396,0.5,2019,1387,1396,13,11,W,W,0
2128,2019_1387_1397,0.5,2019,1387,1397,13,2,W,Z,0
2129,2019_1387_1403,0.5,2019,1387,1403,13,3,W,X,0
2130,2019_1387_1414,0.5,2019,1387,1414,13,13,W,Z,0
2131,2019_1387_1416,0.5,2019,1387,1416,13,9,W,W,0
2132,2019_1387_1429,0.5,2019,1387,1429,13,8,W,Y,0
2133,2019_1387_1433,0.5,2019,1387,1433,13,8,W,W,0
2134,2019_1387_1436,0.5,2019,1387,1436,13,13,W,X,0
2135,2019_1387_1437,0.5,2019,1387,1437,13,6,W,Z,0
2136,2019_1387_1438,0.5,2019,1387,1438,13,1,W,Z,0
2137,2019_1387_1439,0.5,2019,1387,1439,13,4,W,W,0
2138,2019_1387_1449,0.5,2019,1387,1449,13,9,W,Y,0
2139,2019_1387_1458,0.5,2019,1387,1458,13,5,W,Z,0
2140,2019_1387_1459,0.5,2019,1387,1459,13,7,W,Y,0
2141,2019_1387_1463,0.5,2019,1387,1463,13,14,W,W,0
2142,2019_1388_1393,0.5,2019,1388,1393,11,8,Z,X,0
2143,2019_1388_1396,0.5,2019,1388,1396,11,11,Z,W,0
2144,2019_1388_1397,0.5,2019,1388,1397,11,2,Z,Z,0
2145,2019_1388_1403,0.5,2019,1388,1403,11,3,Z,X,0
2146,2019_1388_1414,0.5,2019,1388,1414,11,13,Z,Z,0
2147,2019_1388_1416,0.5,2019,1388,1416,11,9,Z,W,0
2148,2019_1388_1429,0.5,2019,1388,1429,11,8,Z,Y,0
2149,2019_1388_1433,0.5,2019,1388,1433,11,8,Z,W,0
2150,2019_1388_1436,0.5,2019,1388,1436,11,13,Z,X,0
2151,2019_1388_1437,0.5,2019,1388,1437,11,6,Z,Z,0
2152,2019_1388_1438,0.5,2019,1388,1438,11,1,Z,Z,0
2153,2019_1388_1439,0.5,2019,1388,1439,11,4,Z,W,0
2154,2019_1388_1449,0.5,2019,1388,1449,11,9,Z,Y,0
2155,2019_1388_1458,0.5,2019,1388,1458,11,5,Z,Z,0
2156,2019_1388_1459,0.5,2019,1388,1459,11,7,Z,Y,0
2157,2019_1388_1463,0.5,2019,1388,1463,11,14,Z,W,0
2158,2019_1393_1396,0.5,2019,1393,1396,8,11,X,W,0
2159,2019_1393_1397,0.5,2019,1393,1397,8,2,X,Z,0
2160,2019_1393_1403,0.5,2019,1393,1403,8,3,X,X,0
2161,2019_1393_1414,0.5,2019,1393,1414,8,13,X,Z,0
2162,2019_1393_1416,0.5,2019,1393,1416,8,9,X,W,0
2163,2019_1393_1429,0.5,2019,1393,1429,8,8,X,Y,0
2164,2019_1393_1433,0.5,2019,1393,1433,8,8,X,W,0
2165,2019_1393_1436,0.5,2019,1393,1436,8,13,X,X,0
2166,2019_1393_1437,0.5,2019,1393,1437,8,6,X,Z,0
2167,2019_1393_1438,0.5,2019,1393,1438,8,1,X,Z,0
2168,2019_1393_1439,0.5,2019,1393,1439,8,4,X,W,0
2169,2019_1393_1449,0.5,2019,1393,1449,8,9,X,Y,0
2170,2019_1393_1458,0.5,2019,1393,1458,8,5,X,Z,0
2171,2019_1393_1459,0.5,2019,1393,1459,8,7,X,Y,0
2172,2019_1393_1463,0.5,2019,1393,1463,8,14,X,W,0
2173,2019_1396_1397,0.5,2019,1396,1397,11,2,W,Z,0
2174,2019_1396_1403,0.5,2019,1396,1403,11,3,W,X,0
2175,2019_1396_1414,0.5,2019,1396,1414,11,13,W,Z,0
2176,2019_1396_1416,0.5,2019,1396,1416,11,9,W,W,0
2177,2019_1396_1429,0.5,2019,1396,1429,11,8,W,Y,0
2178,2019_1396_1433,0.5,2019,1396,1433,11,8,W,W,0
2179,2019_1396_1436,0.5,2019,1396,1436,11,13,W,X,0
2180,2019_1396_1437,0.5,2019,1396,1437,11,6,W,Z,0
2181,2019_1396_1438,0.5,2019,1396,1438,11,1,W,Z,0
2182,2019_1396_1439,0.5,2019,1396,1439,11,4,W,W,0
2183,2019_1396_1449,0.5,2019,1396,1449,11,9,W,Y,0
2184,2019_1396_1458,0.5,2019,1396,1458,11,5,W,Z,0
2185,2019_1396_1459,0.5,2019,1396,1459,11,7,W,Y,0
2186,2019_1396_1463,0.5,2019,1396,1463,11,14,W,W,0
2187,2019_1397_1403,0.5,2019,1397,1403,2,3,Z,X,0
2188,2019_1397_1414,0.5,2019,1397,1414,2,13,Z,Z,0
2189,2019_1397_1416,0.5,2019,1397,1416,2,9,Z,W,0
2190,2019_1397_1429,0.5,2019,1397,1429,2,8,Z,Y,0
2191,2019_1397_1433,0.5,2019,1397,1433,2,8,Z,W,0
2192,2019_1397_1436,0.5,2019,1397,1436,2,13,Z,X,0
2193,2019_1397_1437,0.5,2019,1397,1437,2,6,Z,Z,0
2194,2019_1397_1438,0.5,2019,1397,1438,2,1,Z,Z,0
2195,2019_1397_1439,0.5,2019,1397,1439,2,4,Z,W,0
2196,2019_1397_1449,0.5,2019,1397,1449,2,9,Z,Y,0
2197,2019_1397_1458,0.5,2019,1397,1458,2,5,Z,Z,0
2198,2019_1397_1459,0.5,2019,1397,1459,2,7,Z,Y,0
2199,2019_1397_1463,0.5,2019,1397,1463,2,14,Z,W,0
2200,2019_1403_1414,0.5,2019,1403,1414,3,13,X,Z,0
2201,2019_1403_1416,0.5,2019,1403,1416,3,9,X,W,0
2202,2019_1403_1429,0.5,2019,1403,1429,3,8,X,Y,0
2203,2019_1403_1433,0.5,2019,1403,1433,3,8,X,W,0
2204,2019_1403_1436,0.5,2019,1403,1436,3,13,X,X,0
2205,2019_1403_1437,0.5,2019,1403,1437,3,6,X,Z,0
2206,2019_1403_1438,0.5,2019,1403,1438,3,1,X,Z,0
2207,2019_1403_1439,0.5,2019,1403,1439,3,4,X,W,0
2208,2019_1403_1449,0.5,2019,1403,1449,3,9,X,Y,0
2209,2019_1403_1458,0.5,2019,1403,1458,3,5,X,Z,0
2210,2019_1403_1459,0.5,2019,1403,1459,3,7,X,Y,0
2211,2019_1403_1463,0.5,2019,1403,1463,3,14,X,W,0
2212,2019_1414_1416,0.5,2019,1414,1416,13,9,Z,W,0
2213,2019_1414_1429,0.5,2019,1414,1429,13,8,Z,Y,0
2214,2019_1414_1433,0.5,2019,1414,1433,13,8,Z,W,0
2215,2019_1414_1436,0.5,2019,1414,1436,13,13,Z,X,0
2216,2019_1414_1437,0.5,2019,1414,1437,13,6,Z,Z,0
2217,2019_1414_1438,0.5,2019,1414,1438,13,1,Z,Z,0
2218,2019_1414_1439,0.5,2019,1414,1439,13,4,Z,W,0
2219,2019_1414_1449,0.5,2019,1414,1449,13,9,Z,Y,0
2220,2019_1414_1458,0.5,2019,1414,1458,13,5,Z,Z,0
2221,2019_1414_1459,0.5,2019,1414,1459,13,7,Z,Y,0
2222,2019_1414_1463,0.5,2019,1414,1463,13,14,Z,W,0
2223,2019_1416_1429,0.5,2019,1416,1429,9,8,W,Y,0
2224,2019_1416_1433,0.5,2019,1416,1433,9,8,W,W,0
2225,2019_1416_1436,0.5,2019,1416,1436,9,13,W,X,0
2226,2019_1416_1437,0.5,2019,1416,1437,9,6,W,Z,0
2227,2019_1416_1438,0.5,2019,1416,1438,9,1,W,Z,0
2228,2019_1416_1439,0.5,2019,1416,1439,9,4,W,W,0
2229,2019_1416_1449,0.5,2019,1416,1449,9,9,W,Y,0
2230,2019_1416_1458,0.5,2019,1416,1458,9,5,W,Z,0
2231,2019_1416_1459,0.5,2019,1416,1459,9,7,W,Y,0
2232,2019_1416_1463,0.5,2019,1416,1463,9,14,W,W,0
2233,2019_1429_1433,0.5,2019,1429,1433,8,8,Y,W,0
2234,2019_1429_1436,0.5,2019,1429,1436,8,13,Y,X,0
2235,2019_1429_1437,0.5,2019,1429,1437,8,6,Y,Z,0
2236,2019_1429_1438,0.5,2019,1429,1438,8,1,Y,Z,0
2237,2019_1429_1439,0.5,2019,1429,1439,8,4,Y,W,0
2238,2019_1429_1449,0.5,2019,1429,1449,8,9,Y,Y,0
2239,2019_1429_1458,0.5,2019,1429,1458,8,5,Y,Z,0
2240,2019_1429_1459,0.5,2019,1429,1459,8,7,Y,Y,0
2241,2019_1429_1463,0.5,2019,1429,1463,8,14,Y,W,0
2242,2019_1433_1436,0.5,2019,1433,1436,8,13,W,X,0
2243,2019_1433_1437,0.5,2019,1433,1437,8,6,W,Z,0
2244,2019_1433_1438,0.5,2019,1433,1438,8,1,W,Z,0
2245,2019_1433_1439,0.5,2019,1433,1439,8,4,W,W,0
2246,2019_1433_1449,0.5,2019,1433,1449,8,9,W,Y,0
2247,2019_1433_1458,0.5,2019,1433,1458,8,5,W,Z,0
2248,2019_1433_1459,0.5,2019,1433,1459,8,7,W,Y,0
2249,2019_1433_1463,0.5,2019,1433,1463,8,14,W,W,0
2250,2019_1436_1437,0.5,2019,1436,1437,13,6,X,Z,0
2251,2019_1436_1438,0.5,2019,1436,1438,13,1,X,Z,0
2252,2019_1436_1439,0.5,2019,1436,1439,13,4,X,W,0
2253,2019_1436_1449,0.5,2019,1436,1449,13,9,X,Y,0
2254,2019_1436_1458,0.5,2019,1436,1458,13,5,X,Z,0
2255,2019_1436_1459,0.5,2019,1436,1459,13,7,X,Y,0
2256,2019_1436_1463,0.5,2019,1436,1463,13,14,X,W,0
2257,2019_1437_1438,0.5,2019,1437,1438,6,1,Z,Z,0
2258,2019_1437_1439,0.5,2019,1437,1439,6,4,Z,W,0
2259,2019_1437_1449,0.5,2019,1437,1449,6,9,Z,Y,0
2260,2019_1437_1458,0.5,2019,1437,1458,6,5,Z,Z,0
2261,2019_1437_1459,0.5,2019,1437,1459,6,7,Z,Y,0
2262,2019_1437_1463,0.5,2019,1437,1463,6,14,Z,W,0
2263,2019_1438_1439,0.5,2019,1438,1439,1,4,Z,W,0
2264,2019_1438_1449,0.5,2019,1438,1449,1,9,Z,Y,0
2265,2019_1438_1458,0.5,2019,1438,1458,1,5,Z,Z,0
2266,2019_1438_1459,0.5,2019,1438,1459,1,7,Z,Y,0
2267,2019_1438_1463,0.5,2019,1438,1463,1,14,Z,W,0
2268,2019_1439_1449,0.5,2019,1439,1449,4,9,W,Y,0
2269,2019_1439_1458,0.5,2019,1439,1458,4,5,W,Z,0
2270,2019_1439_1459,0.5,2019,1439,1459,4,7,W,Y,0
2271,2019_1439_1463,0.5,2019,1439,1463,4,14,W,W,0
2272,2019_1449_1458,0.5,2019,1449,1458,9,5,Y,Z,0
2273,2019_1449_1459,0.5,2019,1449,1459,9,7,Y,Y,0
2274,2019_1449_1463,0.5,2019,1449,1463,9,14,Y,W,0
2275,2019_1458_1459,0.5,2019,1458,1459,5,7,Z,Y,0
2276,2019_1458_1463,0.5,2019,1458,1463,5,14,Z,W,0
2277,2019_1459_1463,0.5,2019,1459,1463,7,14,Y,W,0
2278,2001_1322_1457,1.0,2001,1322,1457,16,16,Y,Y,1
2279,2001_1130_1381,1.0,2001,1130,1381,3,14,W,W,0
2280,2001_1140_1153,0.0,2001,1140,1153,12,5,X,X,0
2281,2001_1181_1284,1.0,2001,1181,1284,1,16,W,W,0
2282,2001_1116_1207,0.0,2001,1116,1207,7,10,X,X,1
2283,2001_1209_1458,1.0,2001,1209,1458,11,6,X,X,1
2284,2001_1214_1235,1.0,2001,1214,1235,15,2,X,X,1
2285,2001_1166_1234,0.0,2001,1166,1234,10,7,W,W,0
2286,2001_1231_1245,0.0,2001,1231,1245,4,13,X,X,1
2287,2001_1221_1246,0.0,2001,1221,1246,15,2,W,W,0
2288,2001_1206_1268,0.0,2001,1206,1268,14,3,X,X,0
2289,2001_1208_1281,0.0,2001,1208,1281,8,9,W,W,1
2290,2001_1210_1386,0.0,2001,1210,1386,8,9,X,X,1
2291,2001_1390_1422,1.0,2001,1390,1422,1,16,X,X,0
2292,2001_1220_1417,0.0,2001,1220,1417,13,4,W,W,0
2293,2001_1329_1425,0.0,2001,1329,1425,11,6,W,W,0
2294,2001_1326_1429,0.0,2001,1326,1429,5,12,W,W,1
2295,2001_1112_1183,1.0,2001,1112,1183,2,15,Y,Y,0
2296,2001_1139_1448,1.0,2001,1139,1448,10,7,Y,Y,1
2297,2001_1150_1397,1.0,2001,1150,1397,9,8,Y,Y,1
2298,2001_1196_1443,1.0,2001,1196,1443,3,14,Z,Z,0
2299,2001_1143_1201,0.0,2001,1143,1201,8,9,Z,Z,1
2300,2001_1211_1438,1.0,2001,1211,1438,12,5,Z,Z,1
2301,2001_1228_1322,1.0,2001,1228,1322,1,16,Y,Y,0
2302,2001_1232_1328,1.0,2001,1232,1328,13,4,Z,Z,1
2303,2001_1169_1242,0.0,2001,1169,1242,13,4,Y,Y,0
2304,2001_1106_1277,0.0,2001,1106,1277,16,1,Z,Z,0
2305,2001_1233_1279,0.0,2001,1233,1279,14,3,Y,Y,0
2306,2001_1314_1343,1.0,2001,1314,1343,2,15,Z,Z,0
2307,2001_1323_1462,1.0,2001,1323,1462,6,11,Y,Y,0
2308,2001_1336_1344,1.0,2001,1336,1344,7,10,Z,Z,0
2309,2001_1218_1393,0.0,2001,1218,1393,12,5,Y,Y,0
2310,2001_1396_1400,1.0,2001,1396,1400,11,6,Z,Z,1
2311,2001_1153_1245,1.0,2001,1153,1245,5,13,X,X,0
2312,2001_1181_1281,1.0,2001,1181,1281,1,9,W,W,0
2313,2001_1207_1214,1.0,2001,1207,1214,10,15,X,X,0
2314,2001_1234_1246,0.0,2001,1234,1246,7,2,W,W,0
2315,2001_1209_1268,0.0,2001,1209,1268,11,3,X,X,0
2316,2001_1386_1390,0.0,2001,1386,1390,9,1,X,X,0
2317,2001_1417_1429,1.0,2001,1417,1429,4,12,W,W,0
2318,2001_1130_1425,0.0,2001,1130,1425,3,6,W,W,1
2319,2001_1112_1139,1.0,2001,1112,1139,2,10,Y,Y,0
2320,2001_1211_1232,1.0,2001,1211,1232,12,13,Z,Z,0
2321,2001_1150_1228,0.0,2001,1150,1228,9,1,Y,Y,0
2322,2001_1242_1393,1.0,2001,1242,1393,4,5,Y,Y,0
2323,2001_1201_1277,0.0,2001,1201,1277,9,1,Z,Z,0
2324,2001_1279_1323,1.0,2001,1279,1323,3,6,Y,Y,0
2325,2001_1314_1336,0.0,2001,1314,1336,2,7,Z,Z,1
2326,2001_1196_1396,0.0,2001,1196,1396,3,11,Z,Z,1
2327,2001_1181_1417,1.0,2001,1181,1417,1,4,W,W,0
2328,2001_1207_1268,0.0,2001,1207,1268,10,3,X,X,0
2329,2001_1153_1390,0.0,2001,1153,1390,5,1,X,X,0
2330,2001_1246_1425,0.0,2001,1246,1425,2,6,W,W,1
2331,2001_1112_1279,1.0,2001,1112,1279,2,3,Y,Y,0
2332,2001_1228_1242,1.0,2001,1228,1242,1,4,Y,Y,0
2333,2001_1211_1277,0.0,2001,1211,1277,12,1,Z,Z,0
2334,2001_1336_1396,0.0,2001,1336,1396,7,11,Z,Z,1
2335,2001_1181_1425,1.0,2001,1181,1425,1,6,W,W,0
2336,2001_1268_1390,1.0,2001,1268,1390,3,1,X,X,1
2337,2001_1112_1228,1.0,2001,1112,1228,2,1,Y,Y,1
2338,2001_1277_1396,1.0,2001,1277,1396,1,11,Z,Z,0
2339,2001_1112_1277,1.0,2001,1112,1277,2,1,Y,Z,1
2340,2001_1181_1268,1.0,2001,1181,1268,1,3,W,X,0
2341,2001_1112_1181,0.0,2001,1112,1181,2,1,Y,W,0
2342,2002_1108_1373,0.0,2002,1108,1373,16,16,W,W,1
2343,2002_1104_1194,1.0,2002,1104,1194,2,15,Y,Y,0
2344,2002_1112_1364,1.0,2002,1112,1364,3,14,Z,Z,0
2345,2002_1181_1457,1.0,2002,1181,1457,1,16,Y,Y,0
2346,2002_1231_1428,1.0,2002,1231,1428,5,12,Y,Y,0
2347,2002_1221_1242,0.0,2002,1221,1242,16,1,X,X,0
2348,2002_1245_1329,1.0,2002,1245,1329,10,7,Y,Y,1
2349,2002_1246_1434,1.0,2002,1246,1434,4,13,W,W,0
2350,2002_1274_1281,0.0,2002,1274,1281,5,12,Z,Z,1
2351,2002_1150_1323,0.0,2002,1150,1323,9,8,Y,Y,0
